"September 26, 1939",North Sea,,Copenhagen,Amsterdam,Douglas DC-3,KLM Royal Dutch Airlines,20   ,1   ,One Swedish passenger was killed when the plane was attacked by a German fighter. The plane was able to land safely in Amsterdam.
"October 10, 1939",Calarmar,Colombia,Barranquilla,Girardot,Junkers W-34,Scarta,5   ,5   ,Crashed while en route.
"November 20, 1939",Gosport,England,Training,,Airspeed Oxford,British Airways,2   ,2   ,Collided with the mooring of a ballon.went out of control and crashed.
"December 18, 1939",South of Gibraltar,,Tetouan,Seville,Junkers JU-52,Iberia Airlines,9   ,9   ,Shot down by a British RAF fighter. Crashed 6 miles south of Europa Point.
"December 21, 1939",Off Malta-Luqa,,Egypt,England,Lockheed 14 Super Electra,British Airways,8   ,5   ,"Ditched into the sea, 300 miles NW of Alexandria, Egypt. A ship rescued six survivers."
"December 24, 1939",Mogador,Morocco,Rome,Rio de Janerio,Savoia-Marchetti SM83,Linee Aeree Italiane,7   ,7   ,Crashed into a mountain  60 km southeast of Mogadorin in  a storm while attempting to make a forced landing.
"January 22, 1940",Denpasar,Indonesia,Batavia,Denpasar,Lockheed 14 Super Electra,KNILM,9   ,8   ,Crashed into the sea shortly after take-off. Cause unknown
"February 10, 1940",Near Cosenza,Italy,Catania,Brindisi,Savoia-Marchetti SM-75,Ala Littoria SA,10   ,10   ,Crashed and burned on a hill side in fog. Prior to crashing the crew reported ice on the wings.
"February 27, 1940",Near Bucaramanga,Columbia,Bogota,Cucuta,Boeing 247D,SCADTA,11   ,11   ,"The plane hit a mountain in the Andes  near Tona, northeast of Bucaramanga after the crew lost their bearings in fog."
"March 01, 1940",Gulf of Oman,,Calcutta,Jask,Handley Page HP-42,Imperial Airways,8   ,8   ,"Crashed in the Persian Gulf while en route with out a trace. The aircraft was named ""Hannibal."""
"March 16, 1940",Stromboli Island,Italy,Tripol,Catania,Savoia Marchetti SM 73,Ala Littoria,14   ,14   ,The plane crashed into Stromboli Volcano. The cause was possibly bad weather or some electromagnetic phenomena.
"April 22, 1940",Near Loch Lomond,Scotland,Stockholm,Perth,Lockheed 14 Super Electra,British Overseas Airways,5   ,5   ,Struck a mountain after being off course 10 miles to the west in reduced visibility.
"June 02, 1940",El Segundo,California,Test flight,,Douglas DC-5,Douglas Aircraft Company,5   ,5   ,Crashed and burned during a government test flight
"June 14, 1940",Off Prangli Island,Gulf of Finland,"Tallinn, Estonia","Helsinki, Finland",Junkers JU-52/3mge,Aero O-Y,9   ,9   ,"The plane was en route when it was shot down by two Soviet Tupolev SB-2 bombers. The aircraft  crashed 2-3 nm offshore of Prangli Island near Keri Lighthouse. The aircraft was named ""Kaleva."""
"June 20, 1940",Near Ouistreham,France,,,Dewoitine D-338,Air France,1   ,1   ,Inadvertently shot down by French anti-aircraft fire.
"July 07, 1940",Gulf of Tonkin,,,,Dewoitine D-338,Air France,4   ,4   ,Shot down by a Japanese military fighter.
"August 09, 1940",Hannover,Germany,,,Douglas DC-2-115H,Deutsche Lufthansa,13   ,2   ,No cause was described except it being pilot error.
"August 13, 1940",Near Canberra,Australia,Melbourne,Canberra,Lockheed Hudson A16-97,Military - Royal Australian Air Force,10   ,10   ,"The plane was seen circling Canberra Aerodrome after which it headed west to make the final approach for landing. The aircraft momentarily disappeared behind one of the hills that surround the airport, then reappeared. There was the sound of engines being gunned, then the aircraft disappeared again. An explosion and sight  of a large plume of black smoke followed. All on board the Hudson were killed including several high ranking Australian military leaders. A witness later said the aircraft appeared to drop its left wing and then dip its nose steeply, classic symptoms of a stall, too close to the ground for recovery."
"August 22, 1940",Gospic,,Zagreb,Split,Lockheed 10 Electra,Aeroput,11   ,11   ,Hit a mountain slope while en route.
"August 23, 1940",Cluj,Romania,Baia Mare,Cluj,Douglas DC-3,LARES,15   ,15   ,"While approaching Cluj-Napoca from the west, the aircraft was not on the assigned track and hit the slope of Mt Gaina during a hail and thunderstorm."
"August 31, 1940",Near Lovettsville,Virginia,Washington D.C.,Detroit,Douglas DC-3,Pennsylvania Central Airlines,25   ,25   ,"The aircraft was flying through a thunderstorm in turbulence when the it nosed over and plunged to earth near Short Hill Mountain.  Disabling of the pilots by a severe lightning discharge in the immediate neighborhood of the airplane, with resulting loss of control. With limited accident investigation tools at the time, the most likely cause was the plane flying into windshear.  U.S. Senator Ernest Lundeen from Minnesota killed."
"October 22, 1940",Osijek,Croatia,Belgrade,Osijek,Lockheed 10 Electra,Aeroput,12   ,7   ,Crashed while attempting to land.
"October 29, 1940",Near Changyi,China,Chungking,Kunming,Douglas DC-2,China National Aviation Corporation,14   ,9   ,Shot down by Japanese military fighters. The plane ran into 5 Japanese fighters and made an emergency landing at a remote field only to be machine-gunned while trying to escape.
"October 29, 1940",Berlin,Germany,,,Douglas DC-3,Deutsche Lufthansa,15   ,2   ,Hit the ground short of the runway in reduced visibility.
"November 04, 1940",Near Rincon,Bolivia,Santa Cruz,Corumba,Junkers Ju-52/3m,Lloyd Aero Boliviano SA,17   ,17   ,Crashe in a storm while en route. Wreckage found 15 months later.
"November 04, 1940",Near Centerville,Utah,Oakland,Salt Lake City,Douglas DC-3,United Air Lines,10   ,10   ,"The aircraft crashed into Bountiful Peak in the Wasatch Mountains, during a snowstorm, 3 nm NE of Centerville. The failure of the communications operators at Tintic, Plymouth, and Salt Lake City, Utah, whose duty it was to monitor the range, to detect its malfunctioning and immediately notify those concerned and the failure of the pilot to follow to the fullest extent established radio range technique in accordance with the requirements of the procedure established by United and approved by the Civil Aeronautics Administration."
"November 08, 1940",Rio de Janeiro,Brazil,Rio de Janeiro,Sao Paulo,Junkers Ju53/2m,VASP,18   ,18   ,"Midair collision with a private plane.  After the collision, both aircraft crashed into the Botafogo Bay. Seventeen killed on the Junkers, 1 on the private plane."
"November 08, 1940",Brandenburg,Germany,Berlin,Budapest,Junkers JU-90A-1,Deutsche Lufthansa,29   ,29   ,Crashed while en route in poor weather condtions . Icing.
"November 27, 1940",Mediterranean Sea,,,,Farman F-224,Air France,6   ,6   ,Shot down by Italian aircraft.
"December 04, 1940",Chicago,Illinois,New York City,Chicago,Douglas DC-3A,United Air Lines,16   ,10   ,The aircraft crashed while attempting to land at Chicago. The failure of the pilot to exercise that degree of caution and skill required to avert a stall while approaching for a landing on the short northwest runway. A substantial contributing factor to the accident was the error in judgment of the pilot in choosing that short runway for his landing. An accumulation of ice on the wings may have increased the stalling speed of the plane.
"December 24, 1940",Capri Island,Italy,Catania,Rome,Savoia-Marchetti SM.75,Ala Littolia,7   ,7   ,"While en route, the aircraft was shot down by the pilot of a RAF fighter and crashed into the sea some 40 miles southwest of the Capri Island."
"January 10, 1941",Mediterranean Sea,,Rome,Seville,Savoia-Marchetti SM-83,LATI,16   ,16   ,Crashed into the Mediterranian sea while en route without a trace.
"January 15, 1941",Off  Fernando de Noronha,Brazil,Rio de Janeiro,Natal,Savoia-Marchetti SM-75,LATI,10   ,10   ,"Crashed near the Equator after the crew had lost an engine. Three hours after taking off, an SOS was transmitted. No trace of the plane was ever found."
"January 17, 1941",Near Nagyvarad,Hungary,Budapest,Maros,Junkers JU-52/3m,Malert Airlines,16   ,12   ,"An engine stalled during the initial climb and the plane crashed and burned,"
"January 20, 1941",Near Kian,China,,,Ford 5-AT Tri-Motor,China National Aviation Corporation,6   ,5   ,Crashed into a mountain during a thunderstorm and reduced visibility.
"January 23, 1941",Near Robertson,Missouri,"Kansas City, MO",New York,Douglas DC-3-3,Trans Continental and Western Air,13   ,2   ,"Shortly after passing over the west boundary of the airport, the pilot started a left turn. While in the turn, the plane contracted trees 113 feet above the level of the airport.  Full power was applied to the engines in an attempt to pull up but other trees were struck and the pilot lost control. The aircraft crashed to the ground at a point approximately one-fourth of a mile southwest of the airport boundary. The action of the pilot in attempting a landing under adverse weather conditions in disregard of the minimums prescribed by the Civil Aeronautics Administration and in maneuvering for such a landing at a dangerously low altitude."
"February 06, 1941",Armstrong,ON,Toronto,Winnipeg,Lockheed 14-H2 Super Electra,Trans Canada Air Lines,12   ,12   ,The plane crashed after the right wing struck a tree as the pilot was attempting to land in adverse weather. Struck several other trees and landed inverted in a swamp.
"February 26, 1941",Atlanta,Georgia,New York City,Washington D.C.,Douglas DC-3,Eastern Air Lines,16   ,9   ,"The aircraft crashed into a hill in pine woods, near Chandler Field, while attempting to make an instrument landing approach in rain and fog. The failure of the captain in charge of the flight to exercise the proper degree of fare by not checking his altimeters to determine whether both were correctly set and properly functioning before commencing his landing approach. A substantial contributing factor was the absence of an established uniform cockpit procedure on Eastern Air Lines by which both the captain and co-pilot are required to make a complete check of the controls and instruments during landing operations. Captain Edward Rickenbacker, President of Eastern Air Lines, survived the crash."
"March 01, 1941",Trontheim,Norway,,,Junkers JU-52/3m,Deutsche Lufthansa,12   ,3   ,The seaplane crashed while attemping to land and sunk.
"March 28, 1941",Elands Bay,South Africa,Luanda,Windhoek,Lockheed 18 Lodestar,South African Airways,10   ,10   ,Crashed into a mountain near Elands Bay in inclement weather.
"June 03, 1941",Atlantic Ocean,,Isles of Scilly,"Penzance, Cornwall",de Havilland DH-84 Dragon,Great Western and Southern Air Lines,6   ,6   ,Shot down by a He-111 German military aircraft 20 minutes after takeoff..
"June 18, 1941",Bucharest,Romania,Bucharest,Sofia,Douglas DC-3,LARES,18   ,0   ,Stalled and crashed during takeoff.
"June 21, 1941",Sea of Japan,,,,Mitsubishi MC-20,Manchurian Air Lines,18   ,18   ,Crashed while en route. Cause unknown.
"July 30, 1941",Rome,Italy,Rome,Cagliari,Macchi C.100,Ala Littoria,25   ,5   ,After an engine failed the crew decided to return but encountered turbulence and crashed.
"August 10, 1941",Arran,Scotland,,,Consolidated LB-30A Liberator,Military -Royal Air Force,22   ,22   ,"Crashed into a mountain ridge in rain, low visibility and overcast conditions. Navigational error."
"August 14, 1941",Ayr,Scotland,,,Consolidated LB-30A Liberator,Military - Royal Air Force,22   ,22   ,"Crashed and burned on takeoff at Heathfield airfield, after veered off the runway and striking a small building and then an embankment."
"August 18, 1941",Near Sao Paulo,Brazil,Curitiba,Sao Paulo,Lockheed 18 LodeStar,Panair do Brasil,14   ,8   ,After a goaround the plane diverted from its prescribed course and crashed into a mountain.
"August 27, 1941",Coen,Australila,Horn Island,Coen,de Havilland DH.80 Puss Moth,Airlines of Australia,3   ,3   ,On approach the left wing broke off and the aircraft crashed in a field.
"September 01, 1941",Campbeltown,Argyll,,,Consolidated 32-2 Liberator I,British Overseas Airways,10   ,10   ,Crashed into a hillside.
"September 01, 1941",Bollemont,France,Marseille,Toulouse,Bloch 220,Air France,17   ,15   ,The aircraft crashed into lake Bolomon after engine failure during takeoff in windy conditions.
"October 03, 1941",San Juan,Puerto Rico,Miami,Buenos Aires,Sikorsky S-42B (flying boat),Pan American World Airways,15   ,2   ,"Following the approach, the aircraft contacted the water in an unduly nose-low attitude while moving sideways relative to the water.  Almost immediately after first contact with the water, the aircraft swerved violently to the right and broke into several major sections. The failure of the captain to exercise requisite caution and skill in landing. A contributing factor was the smooth surface of the water, which rendered difficult, the captain's depth perception as well as the exact determination of any lateral movement of the aircraft."
"October 28, 1941",Near Petrich,bulgaria,Athens,Sofia,Junkers JU-53/3m,Deutsche Lufthansa,13   ,13   ,"Crashed on the Greek/Hungarian border. Cause unknown,"
"October 30, 1941",Near Moorhead,Minnesota,Minneapolis,Fargo,Douglas DC-3,Northwest Orient Airlines,15   ,14   ,"Crashed in fog and mist due to icing on the wings. The pilot, Clarence Bates, was thrown clear of the wreckage and was the lone survivor. Accumulation of ice on the wings and other surfaces of the airplane, increasing the stalling speed and the drag of the airplane on the power required to maintain flight. Action of the captain in descending to attempt a landing at Fargo with known icing conditions and critical ceiling conditions instead of proceeding to an available alternate."
"October 30, 1941",St. Thomas,Ontario,New York,Buffalo,Douglas DC-3,American Airlines,20   ,20   ,"The aircraft, on a flight from New York to Chicago, circled a wooded area 3 or 4 times looking for a landing spot before stalling and diving into a plowed field. Cause unknown."
"November 29, 1941",Chardzhou,Turkmenistan,Chardzhou,Urgench,Tupolev ANT-6,Aeroflot,36   ,7   ,"During the initial climb at night, the pilot in command suffered a spatial disorientation stalled the plane and crashed."
"December 11, 1941",Miami,Florida,,,,Pan American Airways,3   ,3   ,
"December 26, 1941",Baiserke,Kazakhstan,Almaty,Karaganda,Tupolev ANT-6,Aeroflot,34   ,26   ,"The crew decided to takeoff in below-minima weather conditions with low clouds, fog, turbulences and severe icing. While attempting to return to the airport the aircraft lost altitude and crashed into a field."
"December 29, 1941",Sabang,Indonesia,,,Short S-23 Empire Flying Boat,BOAC,4   ,4   ,While taking off the plane hit debris in the water and broke up.
"January 16, 1942",Near Las Vegas,Nevada,Las Vegas,Los Angeles,Douglas DC-3,Trans Continental and Western Air,22   ,22   ,"The aircraft crashed into Mt. Potosi (Double Up Peak, Table Spring Mountain, Olcott Mountain), 32 miles SW of Las Vegas, NV, 15 minutes after taking off from the Western Airlines terminal building at Las Vegas. The aircraft clipped a rocky ledge, cartwheeled into the face of a cliff and exploded, scattering wreckage at the bottom of a ravine. Actress Carole Lombard, 33, her mother, and press agent  were killed in the crash. Her mother did not want to fly and a coin was tossed to see whether the trip would be made by train or plane. The actress was returning from a war-bond promotion.  The flight was 6.7 miles off course for unknown reasons.  Failure of the captain to follow a proper course and make use of navigation facilities available to him. A contributing factor was the blackout of beacons in the area made necessary because of the war emergency."
"January 20, 1942",Kupang,Indonesia,,,Lockheed Hudson,Military - Royal Australian Air Force,11   ,11   ,"Shortly after taking off the left engine caught fire, the plane stalled and crashed."
"January 26, 1942",Kupang,Timor,,,Grumman G-21 Goose,KNILM,5   ,5   ,Shot down by Japanese military aircraft.
"January 30, 1942",Near Kupang,Timor,Darwin,"Surabaya, Dutch East Indies",Short S-23 (flying boat),Qantas,18   ,13   ,Shot down by Japanese military aircraft. Owned by British Overseas Airways.
"February 15, 1942",English Channel,near Plymouth,"Cairo, Egypt",England,Consolidated Liberator,British Overseas Airways,9   ,9   ,Shot down in error by two Royal Air Force Spitfire fighters..
"February 19, 1942",Zhengzhou-Xinzheng,China,,,Douglas DC-2,China National Aviation Corporation,1   ,1   ,Crashed under unknown circumstances.
"February 20, 1942",Off Belmont,Brisbane,Brisbane,Darwin,deHavilland DH-86,Qantas,9   ,9   ,Crashed shortly after takeoff from Archerfield Airfiield  into a hillside. Suffered structural failure while flying in adverse weather conditons of wind and low overcast.
"February 28, 1942",Indian Ocean,,Java,"Broom, Australia",Short S-23 (flying boat),British Overseas Airways,20   ,20   ,Shot down by Japanese military aircraft about 150 miles from Java.
"March 03, 1942",Wyndham,Australia,Java,Australia,Douglas DC-3,KNILM,12   ,8   ,Shot down by Japanese military aircraft.
"March 03, 1942",Off Broome,Australia,Broome,Kupang,Consolidated B-24 Liberator,Military - U.S. Army Air Force,21   ,20   ,Shot down shortly after taking off by a Japanese fighter.
"March 14, 1942",Kunming,China,Kunming,Chungking,Douglas DC-2-221,China National Aviation Corporation,17   ,13   ,"Crashed 2 km from the Kunming Airdome shortly after takeoff.  Possible causes include engine failure,  overloading, sabotage and temporary blinding by a bright light."
"April 21, 1942",Pine Creek,Australia,Brisbane,Bachelor Field,Lockheed 14 Electra,Guinea Airways Limited,12   ,12   ,"The aircraft was on a government charter carrying US teletype operators from a course they'd completed in Brisbane. They departed Archerfield (Brisbane) at 0622 EST and refuelled at Charleville, Cloncurry, and Daily Waters, departing from Daily Waters at 1655 Central Standard time. From there a chain of events happened and they remained lost in scattered thunderstorms and drizzle and the blacked out North, being told by Darwin D/F that they were over a hundred miles north of where they really were, due to the inadequacies of the equipment at that time of day, the storms and long distance. In an attempt to force land before running out of fuel, they probably had an engine failure from fuel starvation in the lower engine as they oozed around in a slow turn where the captain would have been peering forward out of an open window, trying to locate a lighter (more grassy) spot in the bush to put down in rain. They probably would have been very slow so as to descend rapidly when a likely spot was sighted and on increasing power on the remaining engine the Electra flipped into a vertical bank and struck a ridge top. The wreckage was found on 6/22/1943.


We feel that they would have been very slow so as to descend rapidly when a likely spot was sighted and on increasing power on the remaining engine the Electra flipped into a vertical bank and struck a ridge top as one wing was undamaged and removed from the site when it was found.

Lockheed 14s were renown as nasty buggers at low speed on one engine."
"May 01, 1942",Salt Lake City,Utah,San Francisco,New York City,Douglas DST-A-207A,United Air Lines,17   ,17   ,"After taking off from Salt Lake, the aircraft proceeded in the wrong direction and crashed into the side of a hill 3.8 miles northeast of the Salt Lake City Airport. The point of impact was at an elevation of 5,053 feet above sea level and about 830 feet above the airport. A deviation from the proper course, for reasons undetermined."
"May 12, 1942",Miles City,Montana,Chicago,Seattle,Douglas DC-3-A-269,Northwest Orient Airlines,14   ,3   ,"The plane hit an obstruction at the end of the runway, overran the runway boundry and crashed. The failure of the captain to complete the landing run in time to avoid the obstruction at the end of the runway, for reasons undetermined, and his action in attempting to take off after striking the obstruction."
"May 19, 1942",Near Rome,Italy,Rome,"Tripoli, Lybia",Savoia-Marchetti SM-75,LATI,20   ,20   ,"Stalled, struck trees, crashed and burned immediately after takeoff."
"July 01, 1942",Near Premier,West Virginia,Battle Creek,Cincinnati,Douglas C-49E,Military - U.S. Army Air Forces,21   ,21   ,"Flew into a thunderstorm and was observed in a near vertical dive before crashing to the ground.  Icing, possible overloading."
"July 07, 1942",Off Broken Head,Australia,Horn Island,Amberley,Lockheed Hudson,Military - Royal Australian Air Force,10   ,10   ,"While approaching Amberley at night, the crew became lost and continued south. After running out of fuel, the aircraft crashed into the sea some 3 km off Broken Head and sunk."
"July 20, 1942",Llanfair,England,Sydenham,Hendon,Lockheed Hudson,Military - Royal Air Force,13   ,13   ,The aircraft went out of control while flying in thunderstorm activity and may have been struck by lightning.
"August 13, 1942",Algiers,Algeria,,,Liore et Olivier H-246 Air Boat,Air France,10   ,4   ,Attacked by Royal Air Force fighters.  Crashed in the water while attempting to land and sank.
"August 21, 1942",,,,,Siebel Si-204,Deutsche Lufthansa,4   ,4   ,"Lufthansa chairman, Von Gablenz killed."
"August 22, 1942",Trinidad,,Trinidad,Curacao,Lockheed 14 Electra,KLM Royal Dutch Airlines,13   ,13   ,"Shortly after taking off all radio contact was lost with the aircraft. Next day, the wreckage was found near the airport. The cause was never determined. Possible encounter with a severe thunderstorm."
"August 23, 1942",Near Dunbeath,Scotland,Oban,Invergordon,Short Sunderland,Military - Royal Air Force,15   ,14   ,"The plane crashed while on a flight to Iceland during WWII. The aircraft was part of the 228th Squadron RAF.  The plane hit high ground at Eagle Rock in the Scottish Highlands in poor visibility. Possible navigational error but exact cause unknown.  Prince George, Duke of Kent was among the dead."
"September 24, 1942",Off West Africa,,Lagos,Bathurst,Short S-30 (flying boat),British Overseas Airways,19   ,19   ,"Possible catastrophic in-flight fire possibly related to the design of its fuel-intake system, 90 minutes after departure."
"September 27, 1942",Ameur el Ain,Algeria,"Marseille, France","Dakar, Senegal",Dewoitine D-342,Air France,25   ,25   ,Crashed during takeoff after an in-flight failure of a wing.
"September 28, 1942",Near Sao Paulo,Brazil,Rio de Janeiro,Sao Paulo,Lockheed 18 Loadstar,Panair do Brasil SA,15   ,15   ,"Struck a mountain, 5 miles from its destination in adverse weather."
"October 01, 1942",Kunming,China,,,Douglas C-47,China National Aviation Corporation,,,Crashed while attempting to land after losing oil pressure on one engine.
"October 01, 1942",Near Coamo,Puerto Rico,Juana Díaz,Losey Field,Douglas C-39-DO  (DC-2),Military - U.S. Army Air Forces,22   ,22   ,The aircraft made a wide descending turn with engines running roughly and crashed into a hill in poor visibility.
"October 03, 1942",Botwood,Newfoundland,New York,Botwood,Sirkorsky 44A (flying boat),American Export Airlines,37   ,11   ,"While attempting to takeoff, aircraft porpoised, attained a height of 35 ft. and then crashed into the water and broke up. Inadvertent actuation of the wing flaps to the full 35 degrees position during the take-off run, thereby rendering the aircraft excessively nose-heavy and uncontrollable."
"October 22, 1942",Yanaul,Russia,Moscow,Kazan,GVF PS-84,Aeroflot,12   ,10   ,Crashed while on final approach. Icing. Incorrect weather conditions supplied to crew.
"October 22, 1942",Budapest,Romania,Budapest,Belgrade,Junkers JU-52/3m,Deutsche Lufthansa,17   ,17   ,The aircraft struck the north slope of Mt. Fruka Gora. Improper weather information provided to the crew.
"October 23, 1942",Palm Springs,California,Palm Springs,New York City,Douglas DC-3 / Lockheed B-34,American Airlines / Military - USAF,13   ,12   ,"Midair collision between an Army bomber and airliner over Chino Canyon near Palm Springs at 9,000 feet destroying the rudder of the DC-3.  All 12 aboard the DC-3 were killed. The Lockheed B-34 landed safely with minor damage. The reckless and irresponsible conduct of the bomber pilot, William Wilson, in deliberately maneuvering a bomber in dangerous proximity to an airliner in an unjustifiable attempt to attract the attention of the first officer, his friend aboard the airliner. Composer and song writer Ralph Rainger, 41, killed."
"October 24, 1942",La Esperanza,Colombia,,,Boeing 247,Avianca,6   ,6   ,Struck a mouintian 8km from La Esperanza.
"October 30, 1942",Norway,,,,Handley Page HP-57 Halifax,Military - Royal Air Force,10   ,10   ,"After a flight of ten hours, while overflying the south part of Norway, the bomber was shot down by enemy fire and crashed."
"November 17, 1942",Near Kranoyarsk,Russia,Kranoyarsk,Kirensk,Grazhdansky Vozdushnyi Flot PS-84,Kranoyarskie Vozhjushnye Trassy,20   ,20   ,Stalled immediately after becoming airborne and crashed. Icing.
"December 12, 1942",Near Tashkent,Russia,Chardzhou,Tashkent,Tupolev A.N.T. 20bis,Aeroflot,36   ,36   ,"While attempting to land, the attitude of the plane became almost vertical after which it dove into the ground and exploded. It was reported that after the captain left his seat a passenger disengaged the autopilot and assumed control of the plane."
"December 15, 1942",Fairfield,Utah,Salt Lake,Las Vegas,Douglas DC-3A,Western Airlines,19   ,17   ,"Crashed after performing a violent maneuver.  Failure of the left, or possibly both wing tips and of the horizontal  tail  surfaces as a result of a sever pull-up which caused unusual and  abnormally high air loads. The reason the pull-up maneuver was not determined."
"December 19, 1942",Near Vienna,Austria,"Copenhagen, Denmark","Budapest, Hungary",Junkers JU-52/3m,DDL,16   ,2   ,Crashed 2 km from the airport  while attempting to land at Vienna to refuel.
"December 20, 1942",Near Chilliwack,British Columbia,Prince George,Vancouver,Lockheed 14-H2 Super Electra,Canadian Pacific Air Lines,13   ,13   ,"Crashed into the slopes of M.t Cheam at 7,000 feet. Possible complete electrical failure resulting in the deviation from the prescribed route."
"January 09, 1943",Near Cabo Ruivo,Marine Base,Lisbon,London,Short S-26 (flying boat),British Overseas Airways,15   ,13   ,Crashed into the River Tagus after a fire broke out aboard the plane. While attempting an emergency landing the ship porpoised and slamed back down and broke up. The separation of a cylinder may have thrown out oil and started the blaze.
"January 15, 1943",Near Paramarino,Dutch Guyana,,,Douglas C-54A,Military - U.S. Army Air Forces,35   ,35   ,Exploded in mid-air and crashed along the coast of South American while en route to Africa.
"January 18, 1943",Off the Brazilian coast,Atlantic Ocean,"Accra, Ghana","Natal, Brazil",Consolidated C-87,Military - U.S. Army Air Forces,26   ,26   ,Disappeared while en route. Life boats with dead bodies found 100 km away.
"January 21, 1943",Ukiah,California,Honolulu,San Francisco,Martin M-130 (flying boat),Pan American World Airways,19   ,19   ,"Flew into a 2,500 ft. mountain while circling in bad weather, after being unable to land in darkness and deciding whether to divert to San Diego. Clipped trees, struck the ground and broke up.  Failure of the captain to determine his position accurately before descending to a dangerously low altitude under extremely poor weather conditions during the hours of darkness. The aircraft was named Philippine Clipper."
"January 22, 1943",Near Chaparra,Peru,S Santiago de Chile,Arequipa,Douglas DC-3A,Pan American Grace Airlines,15   ,14   ,"The aircraft crashed into the Mt. Chaparra in the Andes mountains while en route.  Action of the pilot in continuing the flight on instruments in the overcast, contrary to company flight procedure of which, according to the evidence, the pilot was aware."
"February 09, 1943",Near Gander,Newfoundland,,,Consolidated 32-3 Liberator II,British Overseas Airways,21   ,19   ,Ran out of fuel.
"February 18, 1943",Seattle,Washington,Test flight,,Boeing XB-29,Private - Boeing Aircraft Company,10   ,10   ,"Lost altitude, struck power lines and crashed into a packing house after encountering an engine fire on a test flight."
"February 22, 1943",Lisbon,Portugal,New York,Hamilton,Boeing B-314 (flying boat),Pan American World Airways,39   ,25   ,"Crashed into the Tagus River in poor weather while attempting to land. Inadvertent contact of the left wing tip of the aircraft with the water while making a descending turn preparatory to landing. The aircraft was named the Yankee Clipper.  Novelist Ben Robertson and singer, actress Tamara Drasin, 34, among those killed. Actress Jane Froman seriously injured. She later divorced her husband and married the co-pilot,
who had saved her life despite his own serious injury, but they too divorced."
"March 11, 1943",Luishui,China,Kunming,Assam,Douglas C-53,China National Aviation Corporation,3   ,3   ,The cargo plane was caught in a downdraft in a mountain pass en route and crashed.
"March 13, 1943",Himalaya,China,Kunming,Dinjan,Douglas C-53,China National Aviation Corporation,3   ,3   ,Disappeared over the Himalayas.
"March 27, 1943",Archerfield Aerodrome,Queensland,Brisbane,Sydney,Douglas C-47-DL,Military - Royal Australian Air Force,24   ,24   ,"The aircraft, taking off in darkness and poor visibility, crashed in heavy timber and caught fire."
"April 04, 1943",North Sea,,"Stockholm, Sweden","RAF Leuchars, Scotland",Lockheed C-56B Lodestar,British Overseas Airways,7   ,7   ,"Shot down  by German fighters, 30 miles from Skagen, Denmark"
"April 22, 1943",Off Port Moresby,New Guinea,Townsville,Port Moresby,Short S-23,Qantas,31   ,13   ,Stalled and crashed in poor weather into the water during an emergency landing on the open sea. Broke up in heavy seas.
"June 01, 1943",Off the coast of France,,Lisbon,Bristol,Douglas DC-3,British Overseas Airways,17   ,17   ,"Shot down by the German Air Force over the Bay of Biscay. The last message received from the plane was it was being attacked by an enemy aircraft. The aircraft had a Dutch crew. British actor Leslie Howard, 42, killed. It has been speculated that the plane was attacked because the Germans believed that British Prime Minister Winston Churchill was aboard. Other theories suggest the plane was targeted because several passengers, including Howard, were British spies."
"June 07, 1943",Red Springs,North Carolina,Pope Field,Maxton,Douglas C-47A-DL,Military - U.S. Army Air Forces,20   ,20   ,Crashed in thunderstorm activity while attempting to land.
"June 08, 1943",Noumea,New Caledonia,Noumea,Sydney,Douglas C-47 Skytrain (DC-3),Military - US Navy,23   ,23   ,"During the initial climb one engine failed. While attempting an emergency landing, the plane stalled and crashed."
"June 14, 1943",Near Mackay,OLD,Mackay,Port Moresby,B-17C Flying Fortress,Military - U.S. Army Air Forces,41   ,40   ,The aircraft took off into ground fog and leveled off at an altitude of about 300 feet. The plane stalled and crashed and exploded.
"June 16, 1943",Khartoum,Sudan,,,Lockheed Hudson VI,British Overseas Airways,17   ,17   ,
"June 30, 1943",Khartoum,Sudan,,,Lockheed Hudson VI,British Overseas Airways,16   ,16   ,
"July 04, 1943",Gibraltar,,,,Consolidated Liberator B24 C,,13   ,12   ,"The flight, bound for London, crashed into the Mediterranean shortly after takeoff. Wladyslaw Sikorski, prime minister of the Polish government in exile, killed."
"July 28, 1943",Brandon Head,Ireland,Lagos,Lisbon,Short S-25 Sunderland 3 (flying boat),British Overseas Airways,25   ,10   ,The wing struck the side of a mountain as the crew descended from overcast conditions. Pilot error. The captain descended without obtaining bearings from the ground to determine his position accurately.
"July 28, 1943",Trammel,Kentucky,Cleveland,Memphis,Douglas DC-3,American Airlines,22   ,20   ,"The aircraft crashed into trees while attempting to land in strong turbulence and violent downdrafts. There was evidence that most of the occupants in the cabin were victims of suffocation or fire, or both, because of their inability to effect an exit from the aircraft. Loss of control of the aircraft due to unusually severe turbulence and violent downdraft caused by a thunderstorm of unknown and unpredictable intensity."
"August 01, 1943",Ploesti,Romania,Bombing run,,Consolidated B-24,Military - U.S. Army Air Forces,10   ,10   ,Crashed into a women's prison after being hit by anti-aircraft fire while on a bombing run.
"August 07, 1943",Off Townsville,Australia,Townsville,Brisbane,Douglas C-47-DL,Military - U.S. Air Force,27   ,27   ,Twenty minutes after taking off the aircraft crashed into Cleveland Bay several miles offshore.
